2.617623571554428509e+03
1.079093801586232985e+03
5.870597163029674448e+02
3.652347276901426198e+02
1.879662076827978012e+02
3.486620818392053707e+02
2.390263078396305616e+02
2.674810626488008438e+02
3.834999455495905067e+02
5.631947346128288245e+02
8.538706117223675847e+02
1.182088297324517771e+04
6.748071887148373207e+03
7.458943258106693293e+02
8.359248830706651461e+02
2.463052693623530729e+02
1.660378354137191309e+03
1.865368454681079129e+02
2.951896957223249274e+02
4.043936396751370239e+02
4.254809055487577893e+02
1.498995119968036079e+03
1.133304736287591368e+03
1.234788440511985073e+03
6.969727892512170229e+02
2.382871257532972891e+02
2.244254147178080530e+02
5.214321042931286598e+01
9.665616679465246364e+01
6.829172408117958071e+01
9.041296832952704676e+01
1.207420180575620208e+02
1.998531178218651974e+02
2.695054157739920697e+02
9.050528967399931162e+02
5.080947334862051434e+02
5.001721685722313850e+02
1.936086837465628889e+02
7.979597087822786250e+01
3.850945187159338445e+01
4.288185537519294144e+01
3.802253528291636542e+01
5.478229644226355077e+01
8.443740260489751392e+01
1.287116693808433183e+02
3.366200115468791978e+02
2.615101206699838485e+02
3.144936667375736761e+02
2.974326070163203894e+02
1.374349367843488494e+02
5.874500298709597246e+01
4.177244421804341812e+01
3.702821637942053457e+01
3.337421616381281808e+01
4.001002281936218452e+01
9.955093522997988487e+01
2.372047887215434798e+02
1.452411611498119441e+02
1.375153440629042052e+02
2.551186986495347639e+02
3.825526583787828940e+02
1.615346983612498093e+02
6.290871594180554638e+01
5.034722805135069024e+01
2.198722800984907266e+01
4.416543327825235110e+01
1.018470686790270179e+02
2.243653515767633166e+02
1.589237553914588830e+02
7.176164228911122223e+01
1.979078078928612285e+02
3.650512802555606413e+02
8.353401891259619561e+02
3.131920131705647918e+02
1.505527927767930123e+02
6.084408472902703835e+01
7.812428835822596795e+01
2.129485069027774102e+02
4.001515254422718044e+02
3.443774250466394733e+02
1.525274709853150057e+02
1.506064946750440754e+02
4.334046830729383259e+02
1.292429746532612626e+03
9.089051498246647043e+02
1.190438414782143809e+03
1.407440441853472919e+02
2.155885201522397097e+02
2.335507944158957798e+02
3.047025302809046821e+02
3.637819567219870009e+02
7.920919605712599321e+01
8.445367107619081537e+01
8.513079977641618257e+01
2.535481385848416096e+02
4.542554542128058870e+02
3.835032440857755773e+02
1.879982395355497431e+02
6.638248698571368323e+01
7.480604587843286879e+01
2.430803158107661943e+02
9.599853547442552326e+01
6.476119764124563005e+01
1.606056917890247604e+01
3.670153707754423777e+01
5.422167845578531598e+01
1.584086099651540565e+02
2.235622846365302792e+02
2.297201477949945172e+02
1.259567894575561553e+02
1.682359065419340141e+02
3.182975762303806277e+02
1.969319160776632884e+02
3.974399407918036076e+01
4.241870706527627277e+01
3.357448313840471599e+01
3.461119754563411277e+01
7.049875386745347328e+01
1.993049463691158962e+02
3.458357714565385663e+02
3.963109906385109298e+02
6.520563872303637254e+02
2.675524595719557510e+02
1.108911698227147014e+02
7.929877673819424899e+01
3.684339503507020197e+01
5.769299790300016895e+01
7.768995789501153126e+01
1.578525066441509921e+02
2.182484789206618814e+02
8.533626758261858640e+02
8.206641838166576690e+02
1.023869538330374553e+03
7.183349896125665737e+02
2.098436748054810153e+02
2.643838377733163725e+02
1.040513579629606795e+02
1.422694624856381438e+02
2.012691235602283939e+02
1.823685792100174865e+02
8.718500194371133603e+02
1.768911846625474482e+03
1.638320949951825469e+03
2.207361426834580925e+03
1.315123205224303319e+03
4.517197139315026106e+02
2.580989309701552088e+02
2.786472483577020967e+02
1.137205152889331146e+02
1.669231321607071550e+02
1.674681677845655656e+02
1.380447119283697361e+02
2.675381434783137138e+02
4.637204711551430023e+02
6.635163160839917964e+02
1.258227938614845243e+03
4.339902097849391680e+02
2.072025095761693478e+02
1.466208760793512340e+02
1.134786958489057156e+02
1.285892287822810545e+02
9.514986003819929294e+01
1.205129818484627293e+02
1.443848235502834711e+02
2.293008126106776956e+02
